ID_Method,Observer,Start_Time,Scientific_Name,Temperature,Interval_Length,Wind,Visit,Source_Sheet,Humidity,Distance,Admin_Unit_Code,Common_Name,PIF_Watchlist_Status,Sex,Year,End_Time,Date,Sky,TaxonCode,Initial_Three_Min_Cnt,Regional_Stewardship_Status,Plot_Name,AOU_Code,Disturbance,AcceptedTSN,Flyover_Observed,Location_Type,Ecosystem
Singing,Kimberly Serno,07:09:00,Vireo olivaceus,14.0,6.25,2.0,1,ANTI,87.4000015258789,75.0,ANTI,Red-eyed Vireo,False,Undetermined,2018,07:19:00,2018-05-24,Partly Cloudy,93587,False,False,ANTI-0092,REVI,Slight effect on count,179021.0,False,Forest,Forest
Singing,Kimberly Serno,07:09:00,Vireo flavifrons,14.0,8.75,2.0,1,ANTI,87.4000015258789,75.0,ANTI,Yellow-throated Vireo,False,Undetermined,2018,07:19:00,2018-05-24,Partly Cloudy,93573,False,True,ANTI-0092,YTVI,Slight effect on count,179009.0,False,Forest,Forest
Singing,Kimberly Serno,07:09:00,Contopus virens,14.0,1.25,2.0,1,ANTI,87.4000015258789,50.0,ANTI,Eastern Wood-Pewee,False,Undetermined,2018,07:19:00,2018-05-24,Partly Cloudy,85846,True,True,ANTI-0092,EAWP,Slight effect on count,178359.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Thryothorus ludovicianus,27.2999992370605,8.75,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Carolina Wren,False,Unknown,2018,08:44:00,2018-05-24,Clear or Few Clouds,88350,False,False,ANTI-0190,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Melospiza melodia,27.2999992370605,3.75,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Song Sparrow,False,Undetermined,2018,08:44:00,2018-05-24,Clear or Few Clouds,85643,False,False,ANTI-0190,SOSP,No effect on count,179492.0,False,Forest,Forest
Calling,Brian Swimelar,08:34:00,Melanerpes carolinus,27.2999992370605,8.75,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,08:44:00,2018-05-24,Clear or Few Clouds,84865,False,False,ANTI-0190,RBWO,No effect on count,178195.0,False,Forest,Forest
Calling,Brian Swimelar,08:34:00,Cardinalis cardinalis,27.2999992370605,1.25,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Northern Cardinal,False,Unknown,2018,08:44:00,2018-05-24,Clear or Few Clouds,94228,True,False,ANTI-0190,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Zenaida macroura,27.2999992370605,1.25,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Mourning Dove,False,Unknown,2018,08:44:00,2018-05-24,Clear or Few Clouds,82737,True,False,ANTI-0190,MODO,No effect on count,177125.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Passerina cyanea,27.2999992370605,1.25,2.0,1,ANTI,52.9000015258789,75.0,ANTI,Indigo Bunting,False,Undetermined,2018,08:44:00,2018-05-24,Clear or Few Clouds,94257,True,True,ANTI-0190,INBU,No effect on count,179150.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Ammodramus savannarum,27.2999992370605,1.25,2.0,1,ANTI,52.9000015258789,75.0,ANTI,Grasshopper Sparrow,False,Undetermined,2018,08:44:00,2018-05-24,Clear or Few Clouds,83867,True,False,ANTI-0190,GRSP,No effect on count,179333.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Spizella pusilla,27.2999992370605,1.25,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Field Sparrow,False,Undetermined,2018,08:44:00,2018-05-24,Clear or Few Clouds,84790,True,True,ANTI-0190,FISP,No effect on count,179443.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Spizella passerina,27.2999992370605,1.25,2.0,1,ANTI,52.9000015258789,75.0,ANTI,Chipping Sparrow,False,Undetermined,2018,08:44:00,2018-05-24,Clear or Few Clouds,84781,True,False,ANTI-0190,CHSP,No effect on count,179435.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Poecile carolinensis,27.2999992370605,6.25,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Carolina Chickadee,False,Undetermined,2018,08:44:00,2018-05-24,Clear or Few Clouds,265876,False,True,ANTI-0190,CACH,No effect on count,554383.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Molothrus ater,27.2999992370605,6.25,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Brown-headed Cowbird,False,Undetermined,2018,08:44:00,2018-05-24,Clear or Few Clouds,94215,False,False,ANTI-0190,BHCO,No effect on count,179112.0,False,Forest,Forest
Calling,Brian Swimelar,08:34:00,Polioptila caerulea,27.2999992370605,3.75,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Blue-gray Gnatcatcher,False,Unknown,2018,08:44:00,2018-05-24,Clear or Few Clouds,88038,False,False,ANTI-0190,BGGN,No effect on count,179853.0,False,Forest,Forest
Visualization,Brian Swimelar,08:34:00,Hirundo rustica,27.2999992370605,6.25,2.0,1,ANTI,52.9000015258789,,ANTI,Barn Swallow,False,Unknown,2018,08:44:00,2018-05-24,Clear or Few Clouds,87409,False,False,ANTI-0190,BARS,No effect on count,178448.0,True,Forest,Forest
Singing,Brian Swimelar,08:34:00,Spinus tristis,27.2999992370605,3.75,2.0,1,ANTI,52.9000015258789,50.0,ANTI,American Goldfinch,False,Undetermined,2018,08:44:00,2018-05-24,Clear or Few Clouds,95300,False,False,ANTI-0190,AMGO,No effect on count,179236.0,False,Forest,Forest
Singing,Brian Swimelar,08:34:00,Spizella passerina,27.2999992370605,3.75,2.0,1,ANTI,52.9000015258789,50.0,ANTI,Chipping Sparrow,False,Undetermined,2018,08:44:00,2018-05-24,Clear or Few Clouds,84781,False,False,ANTI-0190,CHSP,No effect on count,179435.0,False,Forest,Forest
Singing,Brian Swimelar,07:22:00,Empidonax virescens,23.7999992370605,1.25,2.0,1,ANTI,57.9000015258789,75.0,ANTI,Acadian Flycatcher,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,85824,True,True,ANTI-0194,ACFL,Slight effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,07:22:00,Empidonax virescens,23.7999992370605,8.75,2.0,1,ANTI,57.9000015258789,50.0,ANTI,Acadian Flycatcher,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,85824,False,True,ANTI-0194,ACFL,Slight effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,07:22:00,Spinus tristis,23.7999992370605,6.25,2.0,1,ANTI,57.9000015258789,75.0,ANTI,American Goldfinch,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,95300,False,False,ANTI-0194,AMGO,Slight effect on count,179236.0,False,Forest,Forest
Calling,Brian Swimelar,07:22:00,Polioptila caerulea,23.7999992370605,1.25,2.0,1,ANTI,57.9000015258789,75.0,ANTI,Blue-gray Gnatcatcher,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,88038,True,False,ANTI-0194,BGGN,Slight effect on count,179853.0,False,Forest,Forest
Calling,Brian Swimelar,07:22:00,Polioptila caerulea,23.7999992370605,3.75,2.0,1,ANTI,57.9000015258789,50.0,ANTI,Blue-gray Gnatcatcher,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,88038,False,False,ANTI-0194,BGGN,Slight effect on count,179853.0,False,Forest,Forest
Singing,Brian Swimelar,07:22:00,Spizella passerina,23.7999992370605,1.25,2.0,1,ANTI,57.9000015258789,75.0,ANTI,Chipping Sparrow,False,Undetermined,2018,07:32:00,2018-05-24,Clear or Few Clouds,84781,True,False,ANTI-0194,CHSP,Slight effect on count,179435.0,False,Forest,Forest
Singing,Brian Swimelar,07:22:00,Baeolophus bicolor,23.7999992370605,1.25,2.0,1,ANTI,57.9000015258789,75.0,ANTI,Eastern Tufted Titmouse,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,266957,True,False,ANTI-0194,ETTI,Slight effect on count,554138.0,False,Forest,Forest
Calling,Brian Swimelar,07:22:00,Melanerpes carolinus,23.7999992370605,6.25,2.0,1,ANTI,57.9000015258789,75.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,84865,False,False,ANTI-0194,RBWO,Slight effect on count,178195.0,False,Forest,Forest
Singing,Brian Swimelar,07:22:00,Empidonax virescens,23.7999992370605,3.75,2.0,1,ANTI,57.9000015258789,50.0,ANTI,Acadian Flycatcher,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,85824,False,True,ANTI-0194,ACFL,Slight effect on count,178339.0,False,Forest,Forest
Visualization,Brian Swimelar,07:22:00,Dryocopus pileatus,23.7999992370605,1.25,2.0,1,ANTI,57.9000015258789,50.0,ANTI,Pileated Woodpecker,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,84833,True,False,ANTI-0194,PIWO,Slight effect on count,178166.0,False,Forest,Forest
Calling,Brian Swimelar,07:22:00,Corvus brachyrhynchos,23.7999992370605,1.25,2.0,1,ANTI,57.9000015258789,75.0,ANTI,American Crow,False,Unknown,2018,07:32:00,2018-05-24,Clear or Few Clouds,87106,True,False,ANTI-0194,AMCR,Slight effect on count,179731.0,False,Forest,Forest
Singing,Brian Swimelar,09:53:00,Passerina cyanea,26.2000007629395,1.25,2.0,1,ANTI,68.5999984741211,75.0,ANTI,Indigo Bunting,False,Undetermined,2018,10:03:00,2018-05-24,Clear or Few Clouds,94257,True,True,ANTI-0200,INBU,No effect on count,179150.0,False,Forest,Forest
Calling,Brian Swimelar,09:53:00,Dryocopus pileatus,26.2000007629395,1.25,2.0,1,ANTI,68.5999984741211,75.0,ANTI,Pileated Woodpecker,False,Unknown,2018,10:03:00,2018-05-24,Clear or Few Clouds,84833,True,False,ANTI-0200,PIWO,No effect on count,178166.0,False,Forest,Forest
Visualization,Brian Swimelar,09:53:00,Dryocopus pileatus,26.2000007629395,1.25,2.0,1,ANTI,68.5999984741211,50.0,ANTI,Pileated Woodpecker,False,Unknown,2018,10:03:00,2018-05-24,Clear or Few Clouds,84833,True,False,ANTI-0200,PIWO,No effect on count,178166.0,False,Forest,Forest
Calling,Brian Swimelar,09:53:00,Melanerpes carolinus,26.2000007629395,1.25,2.0,1,ANTI,68.5999984741211,50.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,10:03:00,2018-05-24,Clear or Few Clouds,84865,True,False,ANTI-0200,RBWO,No effect on count,178195.0,False,Forest,Forest
Singing,Brian Swimelar,09:53:00,Contopus virens,26.2000007629395,6.25,2.0,1,ANTI,68.5999984741211,50.0,ANTI,Eastern Wood-Pewee,False,Undetermined,2018,10:03:00,2018-05-24,Clear or Few Clouds,85846,False,True,ANTI-0200,EAWP,No effect on count,178359.0,False,Forest,Forest
Calling,Brian Swimelar,09:53:00,Pipilo erythrophthalmus,26.2000007629395,3.75,2.0,1,ANTI,68.5999984741211,75.0,ANTI,Eastern Towhee,False,Unknown,2018,10:03:00,2018-05-24,Clear or Few Clouds,83803,True,True,ANTI-0200,EATO,No effect on count,179276.0,False,Forest,Forest
Singing,Brian Swimelar,09:53:00,Contopus virens,26.2000007629395,1.25,2.0,1,ANTI,68.5999984741211,75.0,ANTI,Eastern Wood-Pewee,False,Undetermined,2018,10:03:00,2018-05-24,Clear or Few Clouds,85846,True,True,ANTI-0200,EAWP,No effect on count,178359.0,False,Forest,Forest
Calling,Brian Swimelar,09:53:00,Cardinalis cardinalis,26.2000007629395,1.25,2.0,1,ANTI,68.5999984741211,75.0,ANTI,Northern Cardinal,False,Unknown,2018,10:03:00,2018-05-24,Clear or Few Clouds,94228,True,False,ANTI-0200,NOCA,No effect on count,179124.0,False,Forest,Forest
Calling,Brian Swimelar,10:10:00,Melanerpes carolinus,26.5,1.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,10:20:00,2018-05-24,Clear or Few Clouds,84865,True,False,ANTI-0206,RBWO,No effect on count,178195.0,False,Forest,Forest
Singing,Brian Swimelar,10:10:00,Vireo olivaceus,26.5,1.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Red-eyed Vireo,False,Undetermined,2018,10:20:00,2018-05-24,Clear or Few Clouds,93587,True,False,ANTI-0206,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Brian Swimelar,10:10:00,Hylocichla mustelina,26.5,3.75,1.0,1,ANTI,68.5999984741211,75.0,ANTI,Wood Thrush,True,Undetermined,2018,10:20:00,2018-05-24,Clear or Few Clouds,87156,False,True,ANTI-0206,WOTH,No effect on count,179777.0,False,Forest,Forest
Calling,Brian Swimelar,10:10:00,Melanerpes carolinus,26.5,8.75,1.0,1,ANTI,68.5999984741211,75.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,10:20:00,2018-05-24,Clear or Few Clouds,84865,False,False,ANTI-0206,RBWO,No effect on count,178195.0,False,Forest,Forest
Calling,Brian Swimelar,10:10:00,Melanerpes carolinus,26.5,6.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,10:20:00,2018-05-24,Clear or Few Clouds,84865,False,False,ANTI-0206,RBWO,No effect on count,178195.0,False,Forest,Forest
Singing,Brian Swimelar,10:10:00,Passerina cyanea,26.5,6.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Indigo Bunting,False,Undetermined,2018,10:20:00,2018-05-24,Clear or Few Clouds,94257,False,True,ANTI-0206,INBU,No effect on count,179150.0,False,Forest,Forest
Singing,Brian Swimelar,10:10:00,Passerina cyanea,26.5,1.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Indigo Bunting,False,Undetermined,2018,10:20:00,2018-05-24,Clear or Few Clouds,94257,True,True,ANTI-0206,INBU,No effect on count,179150.0,False,Forest,Forest
Singing,Brian Swimelar,10:10:00,Baeolophus bicolor,26.5,6.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Eastern Tufted Titmouse,False,Unknown,2018,10:20:00,2018-05-24,Clear or Few Clouds,266957,False,False,ANTI-0206,ETTI,No effect on count,554138.0,False,Forest,Forest
Singing,Brian Swimelar,10:10:00,Contopus virens,26.5,1.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Eastern Wood-Pewee,False,Undetermined,2018,10:20:00,2018-05-24,Clear or Few Clouds,85846,True,True,ANTI-0206,EAWP,No effect on count,178359.0,False,Forest,Forest
Calling,Brian Swimelar,10:10:00,Thryothorus ludovicianus,26.5,1.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Carolina Wren,False,Unknown,2018,10:20:00,2018-05-24,Clear or Few Clouds,88350,True,False,ANTI-0206,CARW,No effect on count,178581.0,False,Forest,Forest
Calling,Brian Swimelar,10:10:00,Dryocopus pileatus,26.5,3.75,1.0,1,ANTI,68.5999984741211,75.0,ANTI,Pileated Woodpecker,False,Unknown,2018,10:20:00,2018-05-24,Clear or Few Clouds,84833,False,False,ANTI-0206,PIWO,No effect on count,178166.0,False,Forest,Forest
Singing,Brian Swimelar,10:10:00,Empidonax virescens,26.5,3.75,1.0,1,ANTI,68.5999984741211,75.0,ANTI,Acadian Flycatcher,False,Unknown,2018,10:20:00,2018-05-24,Clear or Few Clouds,85824,False,True,ANTI-0206,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,10:10:00,Cardinalis cardinalis,26.5,1.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Northern Cardinal,False,Unknown,2018,10:20:00,2018-05-24,Clear or Few Clouds,94228,True,False,ANTI-0206,NOCA,No effect on count,179124.0,False,Forest,Forest
Visualization,Brian Swimelar,10:10:00,Cardinalis cardinalis,26.5,6.25,1.0,1,ANTI,68.5999984741211,50.0,ANTI,Northern Cardinal,False,Undetermined,2018,10:20:00,2018-05-24,Clear or Few Clouds,94228,False,False,ANTI-0206,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Brian Swimelar,10:27:00,Contopus virens,25.5,1.25,2.0,1,ANTI,66.5,50.0,ANTI,Eastern Wood-Pewee,False,Undetermined,2018,10:37:00,2018-05-24,Clear or Few Clouds,85846,True,True,ANTI-0207,EAWP,No effect on count,178359.0,False,Forest,Forest
Calling,Brian Swimelar,10:27:00,Dryocopus pileatus,25.5,1.25,2.0,1,ANTI,66.5,50.0,ANTI,Pileated Woodpecker,False,Unknown,2018,10:37:00,2018-05-24,Clear or Few Clouds,84833,True,False,ANTI-0207,PIWO,No effect on count,178166.0,False,Forest,Forest
Singing,Brian Swimelar,10:27:00,Molothrus ater,25.5,3.75,2.0,1,ANTI,66.5,75.0,ANTI,Brown-headed Cowbird,False,Undetermined,2018,10:37:00,2018-05-24,Clear or Few Clouds,94215,False,False,ANTI-0207,BHCO,No effect on count,179112.0,False,Forest,Forest
Singing,Brian Swimelar,10:27:00,Empidonax virescens,25.5,3.75,2.0,1,ANTI,66.5,75.0,ANTI,Acadian Flycatcher,False,Unknown,2018,10:37:00,2018-05-24,Clear or Few Clouds,85824,False,True,ANTI-0207,ACFL,No effect on count,178339.0,False,Forest,Forest
Calling,Brian Swimelar,10:27:00,Melanerpes carolinus,25.5,1.25,2.0,1,ANTI,66.5,50.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,10:37:00,2018-05-24,Clear or Few Clouds,84865,True,False,ANTI-0207,RBWO,No effect on count,178195.0,False,Forest,Forest
Calling,Brian Swimelar,10:27:00,Melanerpes carolinus,25.5,6.25,2.0,1,ANTI,66.5,75.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,10:37:00,2018-05-24,Clear or Few Clouds,84865,False,False,ANTI-0207,RBWO,No effect on count,178195.0,False,Forest,Forest
Singing,Brian Swimelar,10:27:00,Vireo olivaceus,25.5,1.25,2.0,1,ANTI,66.5,50.0,ANTI,Red-eyed Vireo,False,Undetermined,2018,10:37:00,2018-05-24,Clear or Few Clouds,93587,True,False,ANTI-0207,REVI,No effect on count,179021.0,False,Forest,Forest
Singing,Brian Swimelar,10:27:00,Hylocichla mustelina,25.5,6.25,2.0,1,ANTI,66.5,75.0,ANTI,Wood Thrush,True,Undetermined,2018,10:37:00,2018-05-24,Clear or Few Clouds,87156,False,True,ANTI-0207,WOTH,No effect on count,179777.0,False,Forest,Forest
Singing,Brian Swimelar,10:27:00,Empidonax virescens,25.5,8.75,2.0,1,ANTI,66.5,50.0,ANTI,Acadian Flycatcher,False,Unknown,2018,10:37:00,2018-05-24,Clear or Few Clouds,85824,False,True,ANTI-0207,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,10:27:00,Turdus migratorius,25.5,8.75,2.0,1,ANTI,66.5,50.0,ANTI,American Robin,False,Undetermined,2018,10:37:00,2018-05-24,Clear or Few Clouds,87136,False,False,ANTI-0207,AMRO,No effect on count,179759.0,False,Forest,Forest
Singing,Brian Swimelar,10:27:00,Thryothorus ludovicianus,25.5,3.75,2.0,1,ANTI,66.5,75.0,ANTI,Carolina Wren,False,Unknown,2018,10:37:00,2018-05-24,Clear or Few Clouds,88350,False,False,ANTI-0207,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Brian Swimelar,10:27:00,Contopus virens,25.5,1.25,2.0,1,ANTI,66.5,75.0,ANTI,Eastern Wood-Pewee,False,Undetermined,2018,10:37:00,2018-05-24,Clear or Few Clouds,85846,True,True,ANTI-0207,EAWP,No effect on count,178359.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Empidonax virescens,25.8999996185303,1.25,2.0,1,ANTI,55.2000007629395,50.0,ANTI,Acadian Flycatcher,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,85824,True,True,ANTI-0201,ACFL,No effect on count,178339.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Empidonax virescens,25.8999996185303,8.75,2.0,1,ANTI,55.2000007629395,75.0,ANTI,Acadian Flycatcher,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,85824,False,True,ANTI-0201,ACFL,No effect on count,178339.0,False,Forest,Forest
Calling,Brian Swimelar,10:43:00,Thryothorus ludovicianus,25.8999996185303,8.75,2.0,1,ANTI,55.2000007629395,75.0,ANTI,Carolina Wren,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,88350,False,False,ANTI-0201,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Thryothorus ludovicianus,25.8999996185303,1.25,2.0,1,ANTI,55.2000007629395,50.0,ANTI,Carolina Wren,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,88350,True,False,ANTI-0201,CARW,No effect on count,178581.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Zenaida macroura,25.8999996185303,3.75,2.0,1,ANTI,55.2000007629395,75.0,ANTI,Mourning Dove,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,82737,True,False,ANTI-0201,MODO,No effect on count,177125.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Sayornis phoebe,25.8999996185303,6.25,2.0,1,ANTI,55.2000007629395,50.0,ANTI,Eastern Phoebe,False,Undetermined,2018,10:53:00,2018-05-24,Clear or Few Clouds,85813,False,False,ANTI-0201,EAPH,No effect on count,178329.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Baeolophus bicolor,25.8999996185303,6.25,2.0,1,ANTI,55.2000007629395,50.0,ANTI,Eastern Tufted Titmouse,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,266957,False,False,ANTI-0201,ETTI,No effect on count,554138.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Myiarchus crinitus,25.8999996185303,1.25,2.0,1,ANTI,55.2000007629395,50.0,ANTI,Great Crested Flycatcher,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,85791,True,False,ANTI-0201,GCFL,No effect on count,178309.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Cardinalis cardinalis,25.8999996185303,6.25,2.0,1,ANTI,55.2000007629395,75.0,ANTI,Northern Cardinal,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,94228,False,False,ANTI-0201,NOCA,No effect on count,179124.0,False,Forest,Forest
Calling,Brian Swimelar,10:43:00,Melanerpes carolinus,25.8999996185303,3.75,2.0,1,ANTI,55.2000007629395,50.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,84865,False,False,ANTI-0201,RBWO,No effect on count,178195.0,False,Forest,Forest
Calling,Brian Swimelar,10:43:00,Melanerpes carolinus,25.8999996185303,1.25,2.0,1,ANTI,55.2000007629395,75.0,ANTI,Red-bellied Woodpecker,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,84865,True,False,ANTI-0201,RBWO,No effect on count,178195.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Spinus tristis,25.8999996185303,6.25,2.0,1,ANTI,55.2000007629395,50.0,ANTI,American Goldfinch,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,95300,False,False,ANTI-0201,AMGO,No effect on count,179236.0,False,Forest,Forest
Singing,Brian Swimelar,10:43:00,Cardinalis cardinalis,25.8999996185303,1.25,2.0,1,ANTI,55.2000007629395,75.0,ANTI,Northern Cardinal,False,Unknown,2018,10:53:00,2018-05-24,Clear or Few Clouds,94228,True,False,ANTI-0201,NOCA,No effect on count,179124.0,False,Forest,Forest
Singing,Kimberly Serno,05:40:00,Passerina cyanea,22.8999996185303,1.25,2.0,2,ANTI,68.0999984741211,75.0,ANTI,Indigo Bunting,False,Undetermined,2018,05:50:00,2018-06-25,Partly Cloudy,94257,True,True,ANTI-0025,INBU,Slight effect on count,179150.0,False,Forest,Forest
Singing,Kimberly Serno,05:40:00,Haemorhous mexicanus,22.8999996185303,8.75,2.0,2,ANTI,68.0999984741211,75.0,ANTI,House Finch,False,Undetermined,2018,05:50:00,2018-06-25,Partly Cloudy,926917,False,False,ANTI-0025,HOFI,Slight effect on count,Unknown,False,Forest,Forest
Visualization,Kimberly Serno,05:40:00,Agelaius phoeniceus,22.8999996185303,6.25,2.0,2,ANTI,68.0999984741211,,ANTI,Red-winged Blackbird,False,Unknown,2018,05:50:00,2018-06-25,Partly Cloudy,93613,False,False,ANTI-0025,RWBL,Slight effect on count,179045.0,True,Forest,Forest
Singing,Kimberly Serno,05:40:00,Agelaius phoeniceus,22.8999996185303,3.75,2.0,2,ANTI,68.0999984741211,75.0,ANTI,Red-winged Blackbird,False,Undetermined,2018,05:50:00,2018-06-25,Partly Cloudy,93613,False,False,ANTI-0025,RWBL,Slight effect on count,179045.0,False,Forest,Forest
Singing,Kimberly Serno,05:40:00,Agelaius phoeniceus,22.8999996185303,1.25,2.0,2,ANTI,68.0999984741211,75.0,ANTI,Red-winged Blackbird,False,Undetermined,2018,05:50:00,2018-06-25,Partly Cloudy,93613,True,False,ANTI-0025,RWBL,Slight effect on count,179045.0,False,Forest,Forest
